material_id,material_name,DAC_potential_score,quick_rationale,source_1,source_2,source_3
NIST-MATDB-2be3f76e89de64f04afef89ff9675060,Nanoporous Carbon Model C150,25,"Model-only porous carbon; potential humidity tolerance, but no demonstrated shaping or cycling data for DAC.",https://www.mdpi.com/1420-3049/30/14/3048,https://www.nature.com/articles/s41467-024-53367-2,https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684
NIST-MATDB-ae74433382b1ff4b3c2c2c8ca33bd1a4,Ordered Mesoporous Carbon: oaC-AO2,45,Humidity tolerant and easily shaped; CO2 physisorption at air-level is modest without strong binding sites.,https://www.mdpi.com/1420-3049/30/14/3048,https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684,https://www.nature.com/articles/s41467-024-53367-2
NIST-MATDB-b1d442c4ac766d1f5097e2ffc559d14f,ZIF-76,55,"Hydrophobic, hydrothermally stable MOF class; moderate CO2/N2 separation but limited air-level capacity.",https://www.mdpi.com/2227-9717/10/12/2689,https://pubs.acs.org/doi/10.1021/acsomega.9b02812,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-80b69a12be6af789ec03d86d2dad3f57,TiO2,20,Non-porous oxide with weak CO2 uptake; humidity mainly adsorbs water; scalable shaping but poor capture.,https://www.mdpi.com/2504-5377/2/3/25,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/acsomega.2c03385
NIST-MATDB-bbd809480ca8c8d0e4d066e70a9719d1,MOF-177,35,Very high surface area but hydrolysis/oxygen sensitivity undermines humid-air cycling; shaping remains challenging.,https://pubs.acs.org/doi/pdf/10.1021/jz900028u,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-db9292834bd222bebfdb169ed5de5afc,ZrFA,65,"Zr-fumarate frameworks are water-stable and regenerable; CO2 affinity moderate at low pressure, scalable synthesis plausible.",https://www.nature.com/articles/s41598-023-44367-1,https://chemrxiv.org/engage/api-gateway/chemrxiv/assets/orp/resource/item/626cddceed4d881c1f1e01cf/original/increased-co2-affinity-and-adsorption-selectivity-in-mof-801-fluorinated-analogues.pdf,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-d5656167f92e8750aa03db7b722eacac,PEI-MonoSil,85,Amine-impregnated silica shows strong air-level CO2 chemisorption; humidity can aid uptake; pelletization demonstrated.,https://pubs.acs.org/doi/pdf/10.1021/acsomega.5c01039,https://www.osti.gov/servlets/purl/1566587,https://pubs.acs.org/doi/10.1021/ie050382n
NIST-MATDB-4f24d98f45fc45b467383b00c78edca9,TBA-Activated at 180C,55,Likely physisorbent after high-temp activation; humid-air stability and low-ppm selectivity uncertain; shaping needed.,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-683b57f7fd74936533ef32fc642f2920,PPN-6,58,Porous polymer network is water-tolerant and easy to shape; CO2 capture is physisorptive so low-ppm capacity is moderate.,https://pubs.acs.org/doi/10.1021/ja200686h,https://pubs.rsc.org/en/content/articlelanding/2013/ee/c3ee42196d,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-13ba2f0098efbed08173361d04cd68ca,HiSiv 3000,60,Commercial hydrophobic zeolite offers strong manufacturability and humidity tolerance; CO2 capture at air-level is moderate.,https://sciendo.com/pdf/10.2478/pjct-2019-0040,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x
NIST-MATDB-f21a7bb0decee4b1df73ccdb7c751123,ZSM-5 zeolite (Si/Al=60),57,"Higher Si/Al reduces water uptake, improving humidity tolerance; CO2 affinity moderate at air-level; scalable shaping.",https://www.sciencedirect.com/science/article/abs/pii/S0926860X25000270,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d3ta07002a
NIST-MATDB-359c458e300c4b1329cd96637b84edba,(LiCl)[Zn(bdc)(ted)0.5] t=15 sec,60,LiCl boosts CO2 affinity at low pressure; performance can suffer from salt hydration/migration under humidity.,https://pubs.rsc.org/en/content/articlelanding/2013/ta/c3ta13289a,https://www.sciencedirect.com/science/article/pii/S1387181115300094,https://pubs.acs.org/doi/10.1021/jp1031254
NIST-MATDB-eac31584ad49217cba58bde85c79de24,3Inf[(Cu(mu4-O)(mu2-OH)2(Me2trzpba)4],55,Cu-based MOF/CP likely offers moderate CO2 affinity; humidity tolerance and scale-up depend on framework robustness.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-6760c7f54a5eaefcf72e168fbdbac82c,{[Cd2(TPPBDA)(OBA)2] 4DMA 8H2O}n,50,Cd-based porous framework with uncertain hydrolytic stability; likely moderate CO2 capture and limited scale-up maturity.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-0d52b4312e8dd98a53fcfaba14cd0e82,ZSM-5,55,"Industrial zeolite with excellent shaping/scale; water competes on sites, limiting DAC unless made more hydrophobic.",https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.sciencedirect.com/science/article/abs/pii/S0926860X25000270
NIST-MATDB-f455e6339397d022a9bf1134cca8376d,DDR,58,"Small-pore zeolite can be CO2-selective; humidity still competes, but industrial shaping and cycling are strong.",https://www.osti.gov/biblio/1583786,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x
NIST-MATDB-07af26bd81573554d0dfd228787e3e50,MOF-1C',52,Porous coordination material with uncertain humid stability; likely moderate CO2 physisorption and manageable regeneration.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-c138d0b1db73fa54d85a1fa1f34971cf,Cu-TBA-2,52,Porous coordination material; potential CO2 uptake under dry conditions but humid stability and shaping need verification.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-8ca97181a915b3315c51f6f45cfaa192,JLU-Liu2,55,Reported porous material with limited DAC-specific data; moderate physisorption expected and shaping/cycling unproven.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-c5f9f0d209fb95a8fd5f948f104461d9,Zeolite SEW,55,Zeolite topology likely offers moderate CO2 adsorption; water competition reduces performance at air-level; shaping is mature.,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.pnas.org/doi/10.1073/pnas.2203232120
NIST-MATDB-175ee9d430f2213cfbc63d0329699f15,CPO-27-Mg(100%),60,"Open Mg sites provide strong low-pressure CO2 binding, but water binds strongly and can degrade capacity over cycles.",https://www.pnas.org/doi/10.1073/pnas.0909718106,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-10ca3ad0512dce351e71142ed613b5f2,Zeolite DDR,58,DDR topology offers strong molecular sieving; humidity competition remains key; scalable pellet/membrane forms exist.,https://www.osti.gov/biblio/1583786,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x
NIST-MATDB-8b5bb23b7f541f7e0b45123d40a1f92e,DATPIM,65,Microporous polymer design can increase low-pressure CO2 affinity and is moisture-tolerant; scalable shaping is favorable.,https://www.aiche.org/conferences/aiche-annual-meeting/2024/proceeding/paper/59e-datpim-co2-sorption,https://pmc.ncbi.nlm.nih.gov/articles/PMC11131106/,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-25536b80165e8b2d1525a255abab835c,(LiCl)[Zn(bdc)(ted)0.5],61,Salt-doped pillared MOF improves low-pressure CO2 uptake; humid stability depends on LiCl water uptake and dispersion.,https://pubs.rsc.org/en/content/articlelanding/2013/ta/c3ta13289a,https://www.sciencedirect.com/science/article/pii/S1387181115300094,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-a9ccb86911ddd4a4b4af5ee8b73bde32,Ni(bdc)(ted)0.5 t=100,55,Pillared MOF with moderate CO2 affinity; humidity tolerance better than many carboxylate MOFs but still variable.,https://pubs.acs.org/doi/10.1021/jp1031254,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-dcd0ffc01d247d59ad529f1c626e63e4,M41S AM3,80,Amine-modified mesoporous silica can capture air-level CO2 with manageable regeneration; moisture effects must be managed.,https://pubs.acs.org/doi/pdf/10.1021/ef020058u,https://pubs.acs.org/doi/10.1021/ie050382n,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-b0db4ed80089385f9c3e91d5600a1974,[Cu2(L)2(SO4)-(Br)2]*4H2O,50,Coordination polymer with limited porosity data; CO2 capture likely modest and humidity effects uncertain.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-949aadb45557fad538548bac0fd587e4,[(Me3Sn)4(mu-LH)2]n,40,Organometallic polymer with unclear porosity; likely low CO2 capacity and uncertain stability for repeated cycling.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-ab533fc2a7cf431fa2f589c1e331a5a0,F-MOF-4,63,Fluorinated pore chemistry can enhance CO2 affinity and reduce water uptake; practical shaping and cycling data may be limited.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-64f24ccf3ef235f119e73a2ebe656aea,Zn-MOF,50,Generic Zn-MOF performance hinges on hydrolytic stability; often moderate CO2 uptake and shaping needed for deployment.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-871f479ada0eb83955ce7aa6f2d0900c,Zeolite BEA,55,Hydrothermally stable zeolite with excellent shaping; CO2 capture moderate at low ppm and impacted by humidity.,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.pnas.org/doi/10.1073/pnas.2203232120
NIST-MATDB-df295125f76208c6b821648ed97c6034,Zeolite MTT,55,Zeolite offers scalable shaping and cycling; DAC limited by water competition and moderate CO2 affinity.,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.pnas.org/doi/10.1073/pnas.2203232120
NIST-MATDB-169e1271d4ab31ba40b2deb2d8c260f0,Zeolite FER,62,Certain cation-exchanged FER shows unusually strong humid CO2 selectivity; scalable shaping; regeneration via TSA/VSA.,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d3ta07002a,https://www.nature.com/articles/s44296-024-00023-x,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863
NIST-MATDB-c43967615dadfea9cb14dade4ad44840,PAN-AC,50,"Activated carbon (often N-doped) is moisture-tolerant and scalable; low-ppm uptake moderate, regeneration easy.",https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684,https://www.nature.com/articles/s41467-024-53367-2,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-ff08e4d900552301dabe7b464fa9d4eb,C26H28CuB2F8N4,55,Fluorinated Cu-based porous material may be more hydrophobic with moderate CO2 affinity; data for DAC cycling limited.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-84a40dd818b928ee3ffae58c08422b64,ZIF-25,55,ZIFs are generally moisture resistant and regenerable; physisorption gives moderate low-ppm CO2 performance.,https://www.mdpi.com/2227-9717/10/12/2689,https://pubs.acs.org/doi/10.1021/acsomega.9b02812,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-a0c4117b2de8b3ac0deebda1d521c19b,PCN-68,60,PCN-series MOFs can be relatively robust with decent CO2 capacity; humid stability and pelletization are key to DAC use.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-f78e77ea858cd5ae74cd904f40174e22,Zeolite OKO,55,"Zeolite with good industrial form factors; humidity competes strongly with CO2, so DAC performance is moderate.",https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.pnas.org/doi/10.1073/pnas.2203232120
NIST-MATDB-08b32889f6446b084c5e8fc10449b737,C48H55N4O19Zn3,52,Zn-carboxylate framework likely offers moderate dry CO2 uptake; humidity sensitivity can reduce real-world DAC potential.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-fab951d1e53d35279d22a30a416c2e08,gea-MOF-1,55,MOF with limited DAC-specific validation; moderate physisorption expected and humid cycling performance uncertain.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-aab7f4d547e6752b772d6f12520fde3b,Zeolite MFI,58,Hydrophobic MFI-type frameworks can reduce water uptake and show confinement benefits; CO2 capture still moderate at low ppm.,https://www.pnas.org/doi/10.1073/pnas.2203232120,https://www.nature.com/articles/s44296-024-00023-x,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863
NIST-MATDB-186754d8c3350977d43d9ab44654187d,HY-5,55,Y-type zeolite is scalable but water strongly competes for cation sites; DAC capture moderate without humidity control.,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d3ta07002a
NIST-MATDB-0d2ed9b553d50ec8837d4b977ddc5205,ZIF-97,55,Framework expected to tolerate humidity; CO2 uptake mainly physisorptive so ultra-dilute capture is moderate.,https://www.mdpi.com/2227-9717/10/12/2689,https://pubs.acs.org/doi/10.1021/acsomega.9b02812,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-6c372b00bde601be7642210d9d4ab853,Zeolite ISV,55,Zeolite likely offers robust shaping and cycling; CO2 affinity at air-level limited by water adsorption competition.,https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://www.pnas.org/doi/10.1073/pnas.2203232120
NIST-MATDB-0456f796ed622bae59a2826c194cd1a7,(LiCl)[Zn(bdc)(ted)0.5] t=100 sec,62,Longer salt-loading can raise CO2 affinity but increases risk of pore blockage and humidity sensitivity; regenerable with heat.,https://pubs.rsc.org/en/content/articlelanding/2013/ta/c3ta13289a,https://www.sciencedirect.com/science/article/pii/S1387181115300094,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-ae46e894385f3cb16cc718540a182839,PCN-6',55,Porous framework with moderate CO2 physisorption; humid stability and scalable shaping not demonstrated here.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-4cb97f90638f13f97701775df0938505,C76H52N6O18Zn7,55,High-porosity Zn framework likely moisture sensitive; dry CO2 uptake can be high but DAC cycling may suffer.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-139fa76b34e8599641ff3814365cf4b4,MOF-200,40,"Ultra-high surface area Zn-carboxylate MOF; typically moisture sensitive, limiting humid DAC operation.",https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2012/cc/c2cc36431e,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-a0101b26bcb2f9431eba9ebcd848527a,C15H9Cu1.66N18O,55,Cu-based porous framework; moderate CO2 affinity expected but humid stability and shaping need validation for DAC.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-67e68ad5f5ed3ff925ae45a107fe6eef,S-TTPP,62,Functionalized porous organic framework can add polar sites for CO2; humidity tolerance moderate and regeneration manageable.,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/acsomega.2c03385,https://pmc.ncbi.nlm.nih.gov/articles/PMC11131106/
NIST-MATDB-867d22da3857db1515e3bf4d53c7af18,In-MOF,60,Indium MOFs can be relatively robust; moderate CO2 uptake expected with uncertain humid-air selectivity at low ppm.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-c5accdf4809bcb603c0e0c2d9e568c05,Polyimide,45,Highly processable and stable polymer; as a sorbent has low CO2 uptake at air-level unless functionalized.,https://www.mdpi.com/1420-3049/30/17/3507,https://pmc.ncbi.nlm.nih.gov/articles/PMC11131106/,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-0fda178e19926b1dd1cb87d13b6c9b8f,Y-ftw-MOF-2,55,Large-pore MOF likely offers high dry capacity but uncertain humidity stability; shaping and heat management are key.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-2cb720f956fd4465586ef509e951cc30,SALI-F3G,75,Post-synthetic ligand incorporation tunes pore chemistry for stronger CO2 affinity while retaining robust Zr-node stability.,https://pubs.rsc.org/en/content/articlepdf/2015/cc/c5cc05731h,https://www.nature.com/articles/nprot.2016.027,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-29d02041970a2b028411178674e77f34,MIL-140C,70,Zr-based framework offers strong CO2 adsorption and high hydrolytic stability; regenerable with moderate heat and scalable synthesis.,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-c7868ea35baa0394ec553c6aa103fb84,MIL-140C-Me,72,"Increased hydrophobicity can improve humid performance; maintains good CO2 affinity and cycling, though pelletization is needed.",https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-e541b4260474f7557374f08111813c73,UMCM-2,42,High-porosity Zn-carboxylate MOF class; humidity sensitivity reduces practical DAC cycling despite good dry uptake.,https://pubs.acs.org/doi/10.1021/cr5002589,https://pubs.rsc.org/en/content/articlelanding/2012/cc/c2cc36431e,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-a925512e609f27972d4fba1cc311ab57,Cu2V4O16-2D,30,Layered inorganic solid with limited porosity; weak air-level CO2 uptake and strong water interactions; easy regeneration.,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/acsomega.2c03385,https://www.nature.com/articles/s41467-024-53367-2
NIST-MATDB-3102f325379e4bf731fa80121719fc03,HKUST-1 loaded with 16.2mmol/g water,25,Water strongly occupies Cu sites and accelerates degradation; humid-air CO2 capacity and cycling stability are poor.,https://pubs.rsc.org/en/content/articlelanding/2013/ta/c3ta11727a,https://www.sciencedirect.com/science/article/abs/pii/S1385894715004702,https://pubs.acs.org/doi/10.1021/cr5002589
NIST-MATDB-91b5dda81323da10db47034abaf22019,ZIF-8-90 0%,55,Robust ZIF-8 chemistry with good humidity tolerance; CO2 capacity is low at very low partial pressure.,https://pubs.acs.org/doi/10.1021/acsomega.9b02812,https://www.sciencedirect.com/science/article/abs/pii/S1383586622000958,https://www.mdpi.com/2227-9717/10/12/2689
NIST-MATDB-654dfa2d28611dc9bb819cf78b5ddf4d,Amine Modified TiO2,60,Surface amines enable chemisorption and improved low-ppm CO2 response; support is robust and shapeable.,https://pubs.rsc.org/en/content/articlelanding/2017/nj/c6nj02808j,https://www.mdpi.com/2504-5377/2/3/25,https://pubs.acs.org/doi/10.1021/acsomega.2c03385
NIST-MATDB-0b49d03b8dfa6484272b6e856f671737,ZIF-8-NH2,60,Amine functionalization boosts CO2 affinity vs parent ZIF while retaining decent stability; regenerability moderate.,https://www.sciencedirect.com/science/article/pii/S1387181123005322,https://pubs.rsc.org/en/content/articlelanding/2018/ta/c8ta02797h,https://pubs.acs.org/doi/10.1021/acsomega.9b02812
NIST-MATDB-69bc6ae7b2ce797ecbfa097cbe408487,UCY-1,55,"Y-family zeolite variant is scalable; water competition is significant, limiting net DAC performance without pretreatment.",https://www.sciencedirect.com/science/article/abs/pii/S2212982020303863,https://www.nature.com/articles/s44296-024-00023-x,https://pubs.rsc.org/en/content/articlelanding/2024/ta/d3ta07002a
NIST-MATDB-538bd03ac72c166743a59dc8a6dfd96d,Cu-F-MOF-4B,63,Fluorinated MOF likely offers improved CO2 affinity and hydrophobicity; long-term humid cycling and shaping remain key risks.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-3a650ab57f585098f15b7607aeb8fdb6,Al-soc-MOF-1,60,Al-based MOF often more hydrolytically stable; moderate CO2 affinity with practical potential if pelletized successfully.,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-620c2bb19ef3139e5ab5739c92127cf0,Co-DABCO,55,Pillared DABCO-type frameworks offer moderate CO2 uptake; humidity effects and scalable shaping determine real DAC value.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-e0d9bf7b3bcfe198043d027bb0ac4475,[Zn3(OH)(p-CDC)2.5(DEF)4]n,50,Zn-carboxylate framework may be moisture sensitive; moderate CO2 physisorption and uncertain humid cycling.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-f349fc1c3de44799290a7fb45c952011,{Cu2CuII(NO3)2(bcppm)22}*2DMF,50,Cu framework likely sensitive to water and requires activation; moderate CO2 uptake but humid stability is a risk.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-7032b455c28a70ff55755d0dd9e17c8f,Nanoporous Carbon Model C54,25,"Model-only porous carbon; suggests physisorption behavior but practicality, shaping, and cycling remain unproven.",https://www.mdpi.com/1420-3049/30/14/3048,https://www.nature.com/articles/s41467-024-53367-2,https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684
NIST-MATDB-a9e11ceb6530da1c9209e0669e7fb962,MIL-101(Al)-NH2,72,Amino-functional Al-MOF can enhance CO2 affinity and remains relatively water-stable; regenerable and potentially scalable.,https://www.sciencedirect.com/science/article/pii/S1385894721016221,https://pubs.acs.org/doi/10.1002/chem.201406720,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692
NIST-MATDB-24544e0f1317834f98a3ee41f91f50c6,Carbon SBA-15,45,Mesoporous carbon is robust and shapeable; limited ultra-dilute CO2 affinity unless functionalized with basic sites.,https://www.mdpi.com/1420-3049/30/14/3048,https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684,https://www.nature.com/articles/s41467-024-53367-2
NIST-MATDB-90f0951725860967c6b057ba27a8977d,Silica Gel,20,Strongly favors water adsorption and shows negligible air-level CO2 capacity; good shaping but unsuitable without amine grafting.,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/ie050382n,https://pubs.acs.org/doi/10.1021/acsomega.2c03385
NIST-MATDB-ccf8b96101369e576b07a46e1403c63f,Ala-MTV-MOF,65,Multivariate/amine-acid MOF design can introduce polar sites for CO2; stability may be good but scale-up data limited.,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://www.mdpi.com/1420-3049/30/14/3048,https://pubs.acs.org/doi/10.1021/acsomega.2c03385
NIST-MATDB-217068c8f810635ff0993eb984f54688,ZIF-95,55,Moisture-tolerant ZIF class; moderate selectivity but low-ppm capacity limited without stronger polar sites.,https://www.mdpi.com/2227-9717/10/12/2689,https://pubs.acs.org/doi/10.1021/acsomega.9b02812,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-b85b93e4af0a96a276b056f1b8afdeab,MIL-140A-NH2,75,"Amine sites boost low-ppm CO2 binding while Zr backbone stays water-stable; regeneration moderate, shaping/composites feasible.",https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://pubs.acs.org/doi/10.1021/acssuschemeng.6b01692,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-09ac90a8a315f45e3936b309f93684b1,UiO-67/MCM-41,70,Zr-MOF/mesoporous silica composite improves handling and diffusion while retaining hydrolytic stability; CO2 affinity moderate.,https://pubs.acs.org/doi/10.1021/cr5002589,https://www.mdpi.com/1420-3049/30/14/3048,https://www.sciencedirect.com/science/article/pii/S2772656823000490
NIST-MATDB-dc292bab022f610ead2847415894c95d,MONT 6,40,Montmorillonite can co-adsorb CO2 and water but capacity is modest and humidity-sensitive; cheap and shapeable.,https://www.mdpi.com/2075-163X/9/9/514,https://pubs.acs.org/doi/10.1021/acs.jpcc.4c07731,https://www.sciencedirect.com/science/article/pii/S2666016424002895
NIST-MATDB-27e3a123ddd4bddb2312bff6c9934856,Zn-F-MOF-4B,63,Fluorination can improve humid tolerance and CO2 selectivity; scalability depends on robust shaping and binder compatibility.,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://www.sciencedirect.com/science/article/pii/S2772656823000490,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-f72c4dbce08e447c54547b14a774d161,rGA,45,Graphene aerogel is light and humidity tolerant; DAC performance limited by weak CO2 binding and packing density.,https://www.mdpi.com/1420-3049/30/14/3048,https://www.sciencedirect.com/science/article/abs/pii/S2213343725030684,https://www.nature.com/articles/s41467-024-53367-2
NIST-MATDB-9b483cd0a5f053ae0984ad50102d2859,MIL-140B,68,Hydrophobic Zr-MOF class shows good stability and moderate CO2 affinity; practical performance depends on shaping and heat management.,https://pubs.rsc.org/en/content/articlelanding/2015/cc/c5cc02539g,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.201901758,https://www.mdpi.com/1420-3049/30/14/3048
NIST-MATDB-bae1f8fff9227c215409f291e47cb0b3,M41S AM1,80,Amine-functionalized M41S-type silica offers strong low-ppm CO2 capture and scalability; cycling stability depends on amine aging.,https://pubs.acs.org/doi/pdf/10.1021/ef020058u,https://pubs.acs.org/doi/10.1021/ie050382n,https://www.mdpi.com/1420-3049/30/14/3048
