material_id,material_name,family_id,family_name,recat_basis,family,subtype,confidence,notes
NIST-MATDB-19f0b99c8dbe789defa47a66736fe641,tbo-MOF-2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework,tbo-topology MOF,high,MOF keyword/series name
NIST-MATDB-6f2de59bc9a4aafa57769c230fce91ab,tbo-MOF-3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework,tbo-topology MOF,high,MOF keyword/series name
NIST-MATDB-3bcbe5f0888db2574defd57d79d7d773,Al-PMO50,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-a371d7ca1910f161339879328de66819,C10H7CuO5,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-d12c02c2a3806242a24e3d236665e46c,C14H12Mg6NO24,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-a0101b26bcb2f9431eba9ebcd848527a,C15H9Cu1.66N18O,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-4a3e426f65c8cac0c7a4847b2844263f,C16H10CuN4O4,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-38696c3c984e76f64684c68c8a13f9b4,C16H12O16P2Zn3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-5f1248f7bf3103550b429df336e187cb,C20H27NO19P2Zn3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-0a84523bfa75a7fd5df1ff5edcc23c71,C21H31NO20P2Zn3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-ff08e4d900552301dabe7b464fa9d4eb,C26H28CuB2F8N4,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-882638acaeec81061a4c473755e4901d,C28H39N5O16Cu2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-37bc50708bad4aa525a0883c7c7a4646,C33H15Cu3N3O18,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-11da815940ce89b79b2c7841ee4e2fd4,C384H192N48O96Tb16,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-08b32889f6446b084c5e8fc10449b737,C48H55N4O19Zn3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-6baacd17adbe1660968992336e7ecd9a,C52H18Tb6N26O48F6,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-b1c11a98ccb59aa7a2a81dafb3160e28,C52H18Tb6N26O48F6 (site 3),4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-2f04489c603e734e7685feb7a9fdf063,C52H18Y6N26O78F6,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-3d633fabbc0fca8705969ae33b77bb14,C75H129Cu3N11O37,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-4cb97f90638f13f97701775df0938505,C76H52N6O18Zn7,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-e23e0f3921a269533d74caae8c5a12bf,Cr-MIL(101),4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-cbf640c765cd8e230699065a4c386824,Cu(hfipbb)(H2hfipbb)0.5,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-4ba957f37a91c6606d47692e11254442,Cu-TBA-1,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-c138d0b1db73fa54d85a1fa1f34971cf,Cu-TBA-2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-ccb48d779c95e33b390e3fa226df7460,Cu-TBA-2F,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-a925512e609f27972d4fba1cc311ab57,Cu2V4O16-2D,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-568cc5bbc3031ee962fc2770a3b61eb3,Mg2O(2AEP)*4H2O,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-0f62869ef9aa574fea6134297bd5cb75,Ni3C87H118N12O29,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-1160f796e3757da168da2a16cf578ce9,Pd(2-pymo)2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-78378443b840d33607a02301e3a4236e,USO-2-Ni,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-50f70ae705dac74976f4c6867d15233c,Zn3(TCPB)2(H2O)2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-949aadb45557fad538548bac0fd587e4,[(Me3Sn)4(mu-LH)2]n,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-e280732fa7f9b0a822917e8e300c0d10,[Co(Me-prz-trz-ia)](rt),4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-e2a681958148c39f872deaf7398e38bb,[Co(bpg)3]Cl3,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-eb0ca85aeadcc6bcb7691c254c097e81,[CoII2Cl2(bbta)]],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-67314f44f3ace018b3148412855365de,[CoIICoIII(OH)Cl2(bbta)],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-d5c5749551667c27553e89c492559bbe,[CoIII(dpzca)2Ag](BF4)2*2(H2O),4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-0e7c094b235c1abb777c8519c6ab4ba9,[Cu(PF6)2(bpp)2]n PCP,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-c1e817e8c969f86c073488f4e4a464b3,[Cu(bcppm)H2O],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-c75fa8bf6bda7208c5b64e288fc6a81a,[Cu(dpa)2SiF6-i],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-fe4ea2d8669cdc82185822cf37560bff,[Cu2(L)2(SO4)(Br)2],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-b0db4ed80089385f9c3e91d5600a1974,[Cu2(L)2(SO4)-(Br)2]*4H2O,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-5987342448f2e24c13f0b1737447df61,[Cu2(m-OH)2(bdim)],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-faaa665ba4a22d54fe6f6e77b5dc9a38,[Fe(btzx)3](ClO4)2,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-ba44d94d4795e26e53b0ca7a786c3229,[La(BTB)(H2O)3DMF]n Activated,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-9bb59b17d0e506055d1185cc1b505c2f,[Li0.5H0.5]+[In(C16H6O8)]-,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-2aa8d4f74fd675840a384be24f21ee20,[MnII2Cl2(bbta)],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-8153e78fa83dd7aac27ea34942a5f24f,[MnIIMnIII(OH)Cl2(bbta)],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-654aaef9bb2047cdacdadb801ce02d27,[NiII(dpzca)2Ag]BF4*0.5(C3H6O),4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-98658c4eb471e4b3561e03c58fa503f2,[Zn2(CN5H2)3(H2O)3]6H2O TMC,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-e0d9bf7b3bcfe198043d027bb0ac4475,[Zn3(OH)(p-CDC)2.5(DEF)4]n,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-157d2c3d9f1568cf1e25b51ade68fffd,"{Ag3[Ag5(mu3-3,5-Ph2tz)6](NO3)2}n",4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-279c9ad5012a5473728672cd454133fb,"{Ag3[Ag5(mu3-3,5-tBu2tz)6](BF4)2}n",4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-f349fc1c3de44799290a7fb45c952011,{Cu2[CuII(NO3)2(bcppm)2](DMF)2}*2DMF,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-6760c7f54a5eaefcf72e168fbdbac82c,{[Cd2(TPPBDA)(OBA)2] 4DMA 8H2O}n,4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),,low,bracketed complex or formula
NIST-MATDB-eac31584ad49217cba58bde85c79de24,3Inf[(Cu(mu4-O)(mu2-OH)2(Me2trzpba)4],4,MOFs,MOF/coordination marker or prior family,MOF / coordination framework (formula/complex),Coordination framework (metal-oxo cluster),low,Formula/complex-like entry; likely coordination framework
NIST-MATDB-ef5aae56664ea69338effda48136883b,M41C14,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,,high,contains mesoporous silica keyword
NIST-MATDB-d5656167f92e8750aa03db7b722eacac,PEI-MonoSil,7,Solid amines,marker (PEI/TEPA/TRI-PE/mmen/dmen/amine modified),Mesoporous silica / silica,,high,contains mesoporous silica keyword
NIST-MATDB-90f0951725860967c6b057ba27a8977d,Silica Gel,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,,high,contains mesoporous silica keyword
NIST-MATDB-bae1f8fff9227c215409f291e47cb0b3,M41S AM1,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,M41S family,high,contains mesoporous silica keyword
NIST-MATDB-25d1befd753514f3817d47cddeb2011e,M41S AM2,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,M41S family,high,contains mesoporous silica keyword
NIST-MATDB-dcd0ffc01d247d59ad529f1c626e63e4,M41S AM3,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,M41S family,high,contains mesoporous silica keyword
NIST-MATDB-2f391b46b4e3f7747db4ad7bba0ccbfd,MCM-41,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,MCM-41,high,contains mesoporous silica keyword
NIST-MATDB-6811750b686b42a5f87ea7615a07431a,PE-MCM-41C,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,MCM-41,high,contains mesoporous silica keyword
NIST-MATDB-a45bb84120aeaf4d46b0731ed3adfc0f,PE-MCM-41E,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,MCM-41,high,contains mesoporous silica keyword
NIST-MATDB-45ffbc6a409fe9ca7fbcbcec331400a6,TRI-PE-MCM-41,7,Solid amines,marker (PEI/TEPA/TRI-PE/mmen/dmen/amine modified),Mesoporous silica / silica,MCM-41,high,contains mesoporous silica keyword
NIST-MATDB-24544e0f1317834f98a3ee41f91f50c6,Carbon SBA-15,2,Porous carbons,carbon marker (non-MOF composite),Mesoporous silica / silica,SBA-15,high,bracketed complex or formula; carbon keyword / activated carbon code; contains mesoporous silica keyword
NIST-MATDB-70adc65753e53e19b9751edf07eb47c2,SBA-15,3,Porous oxides,oxide/silica support marker or prior family,Mesoporous silica / silica,SBA-15,high,contains mesoporous silica keyword
NIST-MATDB-388ffcad2efdaa389787ad9e11e78943,TUD-1-PEI,7,Solid amines,marker (PEI/TEPA/TRI-PE/mmen/dmen/amine modified),Mesoporous silica / silica,TUD-1,high,contains mesoporous silica keyword
NIST-MATDB-654dfa2d28611dc9bb819cf78b5ddf4d,Amine Modified TiO2,7,Solid amines,marker (PEI/TEPA/TRI-PE/mmen/dmen/amine modified),Metal oxide,,high,TiO2; bracketed complex or formula
NIST-MATDB-80b69a12be6af789ec03d86d2dad3f57,TiO2,3,Porous oxides,oxide/silica support marker or prior family,Metal oxide,,high,TiO2; bracketed complex or formula
NIST-MATDB-aab1a5e2760994dbd7f9f5b19c77cf91,NS1,2,Porous carbons,carbon grade/sample/code (activated carbon/CMS/carbon composite),Other / unknown,,low,
NIST-MATDB-ee06bc7c02c76a35bf90e9aebb45d2c2,NS2,2,Porous carbons,carbon grade/sample/code (activated carbon/CMS/carbon composite),Other / unknown,,low,
NIST-MATDB-39cd1d6a23c884935f71e8544297685a,NS3,2,Porous carbons,carbon grade/sample/code (activated carbon/CMS/carbon composite),Other / unknown,,low,
NIST-MATDB-0fe75a5189c2ea3f123621d098ddd03e,PR,2,Porous carbons,carbon grade/sample/code (activated carbon/CMS/carbon composite),Other / unknown,,low,
NIST-MATDB-8b5bb23b7f541f7e0b45123d40a1f92e,DATPIM,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-04cd704e6a570767b035e7c87bfaba89,DS-RF,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-086b920211419f05c4b3b5ca777a38d0,DS-RF-F127,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-aa7197287a125278e08b1171c2309b05,PIF7,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-f71ae468828890e5d2efaccfeebf40df,PR-950-0,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-e35e09909a0e095749ca6f478a2c801e,PR-950-15,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-e9a08e2d5e9ac26a0a8ece85391b2b7f,PR-950-30,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-4b76312c355cdae1009fc9e74ba30199,PR-950-60,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-230379da7068d3a2846d5513519cce9a,PR-C,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-fdc637d152059ca46f96706cf9c4e464,PS-MFI,1,Zeolites,zeolite/zeotype marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-9b64c07e600cdd3b1b05a57be0bdd261,UPR-1,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-708953f0dda35cc8233965966af0627c,UPR-2,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,,medium,contains polymer keyword
NIST-MATDB-8fadffbc7bbd5df2f75a1d13c87bdde2,PDMS,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,PDMS,high,contains polymer keyword
NIST-MATDB-4da678e2c81bfeaa9c692cdceeb0e99a,PIM-1,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,PIM-1,high,contains polymer keyword
NIST-MATDB-c5accdf4809bcb603c0e0c2d9e568c05,Polyimide,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,Polyimide,high,contains polymer keyword
NIST-MATDB-9478eac0a3fdfb7b6db6211a7ab4fc46,XLPEO,6,Porous polymers,polymer/HOF/SOF marker or prior family,Polymer / porous polymer,XLPEO,high,contains polymer keyword
NIST-MATDB-d2bbba25f3d205783266b0a1132cacde,Zeolite ALPO-17,1,Zeolites,zeolite/zeotype marker or prior family,SAPO/ALPO (zeolitic aluminophosphate),ALPO-17,high,contains SAPO/ALPO; explicit zeolite/molecular sieve term
NIST-MATDB-37a3f23f3917bbe9f7498e4314e84a10,H-SAPO-34,1,Zeolites,zeolite/zeotype marker or prior family,SAPO/ALPO (zeolitic aluminophosphate),SAPO-34 (CHA-type aluminophosphate),high,contains SAPO/ALPO
NIST-MATDB-8e55461b906f16468b20f94f58cda28b,SAPO-34,1,Zeolites,zeolite/zeotype marker or prior family,SAPO/ALPO (zeolitic aluminophosphate),SAPO-34 (CHA-type aluminophosphate),high,contains SAPO/ALPO
NIST-MATDB-71e258921af11fdef45c4fe8b66b466f,SAPO-34 zeolite,1,Zeolites,zeolite/zeotype marker or prior family,SAPO/ALPO (zeolitic aluminophosphate),SAPO-34 (CHA-type aluminophosphate),high,contains SAPO/ALPO; explicit zeolite/molecular sieve term
NIST-MATDB-dff2f09415aa68e2cf952b2f3ffb4948,sDMF120,11,Solvents,solvent/solvation label (sDMF/sH2O/etc.),Solvent / condition,,high,prefix solvent marker
NIST-MATDB-99732d95f86cde329ccf762ff15382c9,sDMF220,11,Solvents,solvent/solvation label (sDMF/sH2O/etc.),Solvent / condition,,high,prefix solvent marker
NIST-MATDB-a9b6b85a27cc828cd7ebd160e3cb8af1,sH2O,11,Solvents,solvent/solvation label (sDMF/sH2O/etc.),Solvent / condition,,high,prefix solvent marker
NIST-MATDB-a8ff9828b2b6ebd053ad086034055b65,Ca-X,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-186754d8c3350977d43d9ab44654187d,HY-5,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-13ba2f0098efbed08173361d04cd68ca,HiSiv 3000,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-5238355b0ee42455514b07e2fb58471a,Mg-A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-c7f0523ac1e82405d80336b634d9fc47,Mg-X,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-6e957f954c53fdb58089b9c1c783bb4c,Na-X,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-3339a3670a48af90b5e4bb4b17694aed,Silicalite-1 AS1,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-36fd1693b02e9593d371e53bc73478e2,Silicalite-1 AS2,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-50b94c4253ab983024717bad7b6e5e5d,Silicalite-1 AS3,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-acce986e86d13e8c7cd9794fe8f72c22,Zeolite EDI,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-fc6b9ac16e0293a6e747be1f5895e1b6,Zeolite ERI,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-60bf87094cffa1c632e645f4b7cea0d4,Zeolite GIS,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-6e692f19f48d05eec35e5e2a5f8431d7,Zeolite GME,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-f07e8157d36c75cfb31dbcb14931b93e,Zeolite IFO,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-6c372b00bde601be7642210d9d4ab853,Zeolite ISV,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-621649409e5ec8b4a3957840115b8441,Zeolite JSR,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-df295125f76208c6b821648ed97c6034,Zeolite MTT,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-c422d2007633d4bce61c708dc86bfc2d,Zeolite Na-Y,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-f78e77ea858cd5ae74cd904f40174e22,Zeolite OKO,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-c5f9f0d209fb95a8fd5f948f104461d9,Zeolite SEW,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,,high,explicit zeolite/molecular sieve term
NIST-MATDB-871f479ada0eb83955ce7aa6f2d0900c,Zeolite BEA,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,BEA-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-32e77061e4ee1bd3d6e0b2bddff41582,Chabazite,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,CHA-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-8f20d0d26f7b1ed626fa2a58a980e94a,Zeolite CHA,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,CHA-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-f455e6339397d022a9bf1134cca8376d,DDR,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,DDR-type,medium,zeolite topology code
NIST-MATDB-10ca3ad0512dce351e71142ed613b5f2,Zeolite DDR,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,DDR-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-367c1fc33062b7f842fdf3a5071148d9,Zeolite FAU,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,FAU-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-616b0a7cef013735e93a3a5a1857186e,Zeolite FAU-I,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,FAU-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-b76bbf3e404395a8b5d1b9ec08bf2d8f,Zeolite 13X,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,FAU-type (13X/NaX),high,explicit zeolite/molecular sieve term
NIST-MATDB-169e1271d4ab31ba40b2deb2d8c260f0,Zeolite FER,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,FER-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-7081ac565cb30dbee2a27fd3fadb1a99,Zeolite Na-LSX,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LSX (low-silica X),high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-184a1a3e278d98a65ec59d8b0572f5fc,ASMS 3A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (3A molecular sieve),medium,3A molecular sieve (K-exchanged A zeolite)
NIST-MATDB-e2507531ec2d25150420ab376c9b62f9,Ca-A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-e05a507f697052097ec6c3bc1cbfb143,Na-A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,bracketed complex or formula; commercial zeolite code
NIST-MATDB-081a0818678716f502aee0b58ac1b30a,Zeolite 4A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,explicit zeolite/molecular sieve term
NIST-MATDB-035dc75dddd00241bd76627f78cbef2d,Zeolite 5A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,explicit zeolite/molecular sieve term
NIST-MATDB-13debfa7a34565433c853d2f750f3c4d,Zeolite LTA,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,explicit zeolite/molecular sieve term
NIST-MATDB-9ee35322ac5ddba224d845a03c651b29,Zeolite Na-A,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTA-type (A zeolite),high,bracketed complex or formula; explicit zeolite/molecular sieve term
NIST-MATDB-96a23204b82bca5adf8cc2d6f16d1fff,Zeolite LTL,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,LTL-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-2daa671819ed2f08f3f2ba7a42366fd0,Zeolite MER,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,MER-type,high,explicit zeolite/molecular sieve term
NIST-MATDB-2be4718f0af306b55d864f82e3b82850,Ammonium ZSM-5,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,MFI-type (ZSM-5/Silicalite),high,explicit zeolite/molecular sieve term
NIST-MATDB-f21c26584e6574334638a1a77ac3d447,H-ZSM-5-30,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,MFI-type (ZSM-5/Silicalite),high,explicit zeolite/molecular sieve term
NIST-MATDB-2bef58b4e8c24e10c3a9261062de392c,Na-ZSM-5,1,Zeolites,zeolite/zeotype marker or prior family,Zeolite / molecular sieve,MFI-type (ZSM-5/Silicalite),high,bracketed complex or formula; explicit zeolite/molecular sieve term
